Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_State,Right_State
357,7.14,535.8523607254028,272.92235791683197,558.9893102645874,329.1270822286606,541.839212179184,274.90389347076416,458.1977963447571,271.01141810417175,423.67438673973083,324.5505094528198,421.91367745399475,269.19400691986084,7.267313969720502,36.90531439791671,FLEXED,FLEXED
358,7.16,535.8479619026184,272.8661119937897,557.7332854270935,330.46335875988007,541.1661386489868,276.2944847345352,458.1402361392975,271.16650342941284,425.91716945171356,327.672815322876,422.696453332901,271.00701928138733,5.868813670449578,35.55223752903688,FLEXED,FLEXED
359,7.18,535.8413100242615,272.84071147441864,556.8986892700195,331.1593919992447,541.1139965057373,278.3674031496048,458.136910200119,271.1947739124298,427.2650331258774,328.1369984149933,423.0854541063309,272.19952940940857,4.78067334147243,34.54913006791854,FLEXED,FLEXED
360,7.2,535.8001112937927,272.7288097143173,556.5363228321075,331.09078109264374,541.0309553146362,277.8573274612427,458.1299364566803,271.1742013692856,427.89293825626373,328.4767270088196,423.06922674179077,272.7471023797989,4.185317769659241,33.806677321868264,FLEXED,FLEXED
361,7.22,535.7340216636658,272.5593477487564,556.2612354755402,330.76371252536774,540.9744143486023,276.1491894721985,458.1149697303772,271.1582690477371,428.17424833774567,328.62084209918976,423.12075197696686,272.8910565376282,3.7879753835929977,33.15825730020343,FLEXED,FLEXED
362,7.24,535.7070922851562,272.52603471279144,556.3993692398071,330.5815637111664,540.594345331192,275.0295013189316,458.1143796443939,271.15684747695923,428.3226013183594,328.6759078502655,423.3227491378784,272.77223467826843,3.5704632246382886,32.72940227226,FLEXED,FLEXED
363,7.26,535.7048392295837,272.4950283765793,556.7619502544403,330.4993003606796,540.4022455215454,274.4565546512604,458.1118583679199,271.1779832839966,428.2295286655426,328.89056503772736,423.43280017375946,272.49752283096313,3.5463517499841286,32.58714688631062,FLEXED,FLEXED
364,7.28,535.7229709625244,272.56945967674255,556.9969654083252,330.79541623592377,540.0568842887878,274.98189210891724,458.0948531627655,271.17752730846405,427.92155742645264,328.71919870376587,423.41059148311615,272.76440262794495,3.542409702659801,32.49563399386808,FLEXED,FLEXED
365,7.3,535.7324123382568,272.5516229867935,557.1420729160309,330.7971864938736,540.0917530059814,276.6943484544754,458.0946922302246,271.1687833070755,427.63753831386566,328.5226196050644,423.39972853660583,272.88571894168854,3.416241136036839,32.40752968765399,FLEXED,FLEXED
366,7.32,535.8448505401611,272.53743410110474,557.2345554828644,330.79656958580017,540.1008188724518,277.24699079990387,458.1769824028015,271.1636871099472,427.43956446647644,328.3357232809067,423.28576147556305,272.85492718219757,3.1419745601742504,32.376038935999475,FLEXED,FLEXED
367,7.34,535.9278380870819,272.5263297557831,557.2787582874298,330.7904541492462,540.121740102768,277.1640032529831,458.18030834198,271.1566060781479,427.2750914096832,328.3651739358902,423.07223081588745,272.71561324596405,2.871645656007117,32.417101395529706,FLEXED,FLEXED
368,7.36,535.957932472229,272.54309356212616,557.2998404502869,330.7839632034302,540.9877717494965,281.2384933233261,458.14404487609863,271.1678445339203,427.16069519519806,328.5218149423599,422.8941321372986,272.7530837059021,2.516183363368451,32.52058042362429,FLEXED,FLEXED
369,7.38,535.9727919101715,272.5440591573715,557.3879778385162,330.76470494270325,541.3344204425812,282.03371465206146,458.0803155899048,271.19018733501434,427.07851231098175,328.63991260528564,422.7906256914139,272.86369800567627,2.271043897619591,32.61426919460022,FLEXED,FLEXED
370,7.4,535.9884560108185,272.53947257995605,557.4454843997955,330.8090418577194,541.4245963096619,282.24652111530304,458.01422595977783,271.25169038772583,427.0583152770996,328.88053357601166,422.71007895469666,273.07934761047363,2.1245642587425713,32.68882683990102,FLEXED,FLEXED
371,7.42,536.0307812690735,272.5402772426605,557.4990749359131,330.81931471824646,541.3944482803345,281.6355675458908,458.0047845840454,271.2708681821823,427.1503955125809,329.1585177183151,422.7034270763397,273.31640124320984,2.0593490601259847,32.70191190133168,FLEXED,FLEXED
372,7.44,536.0379695892334,272.53842651844025,557.5548648834229,330.7929754257202,541.1555171012878,281.3198447227478,457.98144936561584,271.32478058338165,427.3057222366333,329.500874876976,422.68430292606354,273.5632449388504,1.9691156089534758,32.66738728537145,FLEXED,FLEXED
373,7.46,536.0641479492188,272.5325256586075,557.6000869274139,330.81995844841003,540.9164786338806,280.92837631702423,457.9801082611084,271.3579326868057,427.4853229522705,329.68176305294037,422.6698726415634,273.71173202991486,1.9464631892311555,32.62078730644397,FLEXED,FLEXED
374,7.48,536.0947787761688,272.50387966632843,557.6377987861633,331.01015388965607,540.4804050922394,280.6645005941391,457.97865986824036,271.39100432395935,427.6408642530441,329.9025893211365,422.6517677307129,273.90273213386536,1.8333613377841147,32.57051603134185,FLEXED,FLEXED
375,7.5,536.1109256744385,272.3702520132065,557.595956325531,331.05143308639526,540.0598883628845,280.5564612150192,457.9599380493164,271.4208036661148,427.71942615509033,329.9596667289734,422.63782024383545,274.0533649921417,1.633412846404666,32.533592519897944,FLEXED,FLEXED
376,7.52,536.1150026321411,272.2195655107498,557.4419438838959,331.09265863895416,539.6596491336823,280.09992241859436,457.9582750797272,271.42268121242523,427.7626633644104,329.93399798870087,422.62499928474426,274.0995794534683,1.3526840750338451,32.52219898273197,FLEXED,FLEXED
377,7.54,536.1287891864777,272.1120089292526,557.2994649410248,331.34537637233734,539.5532727241516,279.8367440700531,457.9553246498108,271.42340540885925,427.7770400047302,329.9006849527359,422.61319756507874,274.1041660308838,1.097541325334293,32.53403787653374,FLEXED,FLEXED
378,7.56,536.1270189285278,272.04377353191376,556.8629086017609,331.7171573638916,539.389443397522,279.7357589006424,457.95103311538696,271.4197039604187,427.7803122997284,329.875311255455,422.6403683423996,274.12524819374084,0.8562303020140737,32.54340716254132,FLEXED,FLEXED
379,7.58,536.1229956150055,271.97634279727936,556.6800892353058,331.9986820220947,539.2841935157776,279.6401381492615,457.94937014579773,271.41605615615845,427.803111076355,329.8618197441101,422.67175018787384,274.10786747932434,0.6824573030939003,32.552525007797634,FLEXED,FLEXED
380,7.6,536.0970854759216,271.951425075531,556.5176546573639,332.3462426662445,539.2082870006561,279.5893371105194,457.9375147819519,271.4076340198517,427.80096530914307,329.84626293182373,422.73228764533997,274.05124604701996,0.5942210518131873,32.54387209665464,FLEXED,FLEXED
381,7.62,536.0868394374847,271.9333201646805,556.3884794712067,332.64772295951843,539.0840470790863,279.6678990125656,457.82373547554016,271.4076340198517,427.7204990386963,329.7972321510315,422.73271679878235,274.03638660907745,0.5366950907159618,32.51011975557901,FLEXED,FLEXED
382,7.64,536.038076877594,271.9408839941025,556.2718570232391,332.7665984630585,539.032119512558,279.9797594547272,457.6411306858063,271.4096188545227,427.45705246925354,329.5087605714798,422.72121012210846,273.8751858472824,0.4678986493776033,32.45698739279162,FLEXED,FLEXED
383,7.66,535.9070241451263,271.90577387809753,555.9708595275879,332.7638626098633,539.0162944793701,279.95704114437103,457.538777589798,271.4117109775543,427.19188928604126,329.08403277397156,422.6236045360565,273.23966324329376,0.44079876359475473,32.429492275070515,FLEXED,FLEXED
384,7.68,535.7224345207214,271.8948036432266,555.7144403457642,332.7499955892563,538.9506876468658,279.87147867679596,457.40461349487305,271.4290648698807,426.42622590065,328.6429435014725,422.3743200302124,272.6030945777893,0.45467708811803753,32.43463487121607,FLEXED,FLEXED
385,7.7,535.5530261993408,271.8640923500061,555.6924998760223,332.6104670763016,538.9543890953064,280.39874732494354,457.343727350235,271.44682109355927,425.6733298301697,328.2024711370468,422.2907155752182,272.04929888248444,0.4647552064520384,32.462362806747706,FLEXED,FLEXED
386,7.72,535.2547645568848,271.8363046646118,555.6943237781525,332.2843372821808,538.8522505760193,280.4838538169861,457.21428394317627,271.4568257331848,424.543234705925,327.7262181043625,422.274649143219,271.2196111679077,0.5188445582102275,32.47317454578267,FLEXED,FLEXED
387,7.74,535.0197494029999,271.8316376209259,555.7012975215912,331.2777042388916,538.5545253753662,279.3856769800186,456.90749287605286,271.4900314807892,423.1519192457199,326.6838312149048,422.20544815063477,270.5491930246353,0.6357694015508693,32.49247145797425,FLEXED,FLEXED
388,7.76,534.8620355129242,271.86406552791595,555.6977033615112,330.06172478199005,538.3142530918121,276.2767821550369,456.90502524375916,271.4810997247696,422.18659222126007,325.1415342092514,422.11771309375763,269.5540130138397,0.9039388688355732,32.601319100255765,FLEXED,FLEXED
389,7.78,534.753030538559,271.92825078964233,555.7119727134705,328.27529311180115,538.4144067764282,273.2005566358566,456.91312551498413,271.47476971149445,420.7258343696594,323.2716053724289,421.8429207801819,268.29839050769806,1.3780782397049716,32.84266605335383,FLEXED,FLEXED
390,7.8,534.7177863121033,272.03221321105957,556.0709059238434,326.60639584064484,538.4757220745087,272.6797789335251,456.91248178482056,271.3732212781906,418.80598962306976,320.88709473609924,421.43562734127045,266.7301833629608,1.9243016270179236,33.28128484277893,FLEXED,FLEXED
391,7.82,534.7162306308746,272.28970527648926,556.6050410270691,325.1536577939987,538.4424090385437,270.36143839359283,456.9160223007202,271.2275505065918,416.2090480327606,318.3806240558624,421.39981985092163,263.1602168083191,2.620690365585697,33.88018426111562,FLEXED,FLEXED
392,7.84,534.6787869930267,272.3584234714508,557.1624040603638,323.02575409412384,537.8542006015778,263.11228573322296,456.908243894577,271.0675835609436,414.7263765335083,316.40831530094147,421.3961452245712,260.81492006778717,3.654480174352783,34.61547924156976,FLEXED,FLEXED
393,7.86,534.6785187721252,272.3219722509384,557.8900873661041,320.38053274154663,537.7772748470306,259.1265767812729,456.9066345691681,270.81795036792755,413.1574720144272,314.1362965106964,421.19615972042084,257.02938437461853,4.817483738436985,35.47486161675384,FLEXED,FLEXED
394,7.88,534.6643030643463,272.1586525440216,558.1527292728424,317.0904278755188,537.78435587883,257.66439735889435,456.92975521087646,270.4140365123749,412.53259778022766,311.3085240125656,420.341956615448,255.50023019313812,5.95994715920426,36.59692772265943,FLEXED,FLEXED
395,7.9,534.6622109413147,271.7575013637543,558.28737616539,313.9935493469238,537.7779722213745,253.39507162570953,456.9933772087097,270.0526624917984,411.17821633815765,308.8757872581482,419.43571865558624,250.80660581588745,7.404811550233913,37.962287857937426,FLEXED,FLEXED
396,7.92,534.5920443534851,270.84541618824005,558.5245907306671,309.95196998119354,538.1050944328308,250.892436504364,457.0915460586548,269.65961158275604,410.2125942707062,305.49719631671906,418.1574046611786,246.06792032718658,9.0528840131483,39.87327328025698,FLEXED,FLEXED
397,7.94,534.5430672168732,269.73543763160706,558.5093557834625,305.7411164045334,538.1062746047974,246.03082537651062,457.13274478912354,269.06874775886536,409.3749403953552,302.25671231746674,417.58794486522675,242.96688437461853,10.79620609124509,42.118361112958425,FLEXED,FLEXED
398,7.96,534.5110416412354,268.72309148311615,558.5457801818848,302.8499364852905,538.1731152534485,244.49539482593536,457.1390748023987,268.48912239074707,407.9250991344452,298.2026606798172,416.9151395559311,239.92332816123962,12.45798535008731,44.685947851142444,FLEXED,FLEXED
399,7.98,534.3294560909271,267.276468873024,558.5593521595001,297.94996976852417,538.2664024829865,243.20471584796906,457.13483691215515,268.06511878967285,406.7506939172745,294.5017486810684,416.6913628578186,236.4733099937439,14.315605877105526,47.327403174388074,FLEXED,FLEXED
400,8.0,534.2460930347443,266.25248193740845,559.1811418533325,293.7387943267822,538.5824203491211,236.8091493844986,457.1189045906067,267.63180792331696,405.9664696455002,290.88849127292633,416.14789366722107,231.67580366134644,16.67551123422984,50.16044164581523,FLEXED,FLEXED
401,8.02,533.9187026023865,266.00408256053925,560.299676656723,289.3700122833252,538.578987121582,232.67583847045898,457.09068775177,267.2838717699051,405.2157461643219,287.1547758579254,415.7060533761978,227.51658260822296,19.697927390054655,52.97554903533476,FLEXED,FLEXED
402,8.04,533.6685061454773,266.0707890987396,561.0396981239319,285.4232221841812,538.5648787021637,229.7216534614563,457.0910632610321,267.0004963874817,404.5367181301117,284.20925438404083,415.4655933380127,224.3116781115532,23.29423072208611,55.81787186124457,FLEXED,FLEXED
403,8.06,533.4868133068085,266.1718010902405,562.0561480522156,281.32035434246063,538.7224853038788,226.45491063594818,457.0289969444275,266.8081283569336,402.95276641845703,280.6272178888321,415.2784824371338,220.4434096813202,27.91726226422868,58.61426217225621,FLEXED,FLEXED
404,8.08,533.2985758781433,266.3405120372772,562.8071665763855,277.35393047332764,538.8763904571533,220.84240168333054,456.96462392807007,266.7141169309616,401.36851966381073,277.9286742210388,414.4373148679733,216.7209729552269,33.64015339273311,61.40424795460776,FLEXED,FLEXED
405,8.1,533.1566333770752,266.9491857290268,562.9112899303436,272.23083078861237,539.0193521976471,215.12247025966644,456.96226358413696,266.623592376709,400.26293992996216,273.14798533916473,414.4659072160721,211.4915907382965,40.62210045746514,64.33809015188271,FLEXED,FLEXED
406,8.12,533.0419421195984,267.093300819397,562.9442811012268,266.1653369665146,539.3334925174713,211.57129257917404,456.958669424057,266.58102571964264,399.75753128528595,268.91835629940033,414.50217068195343,208.08655321598053,48.79901032384911,67.33230291579966,FLEXED,FLEXED
407,8.14,532.8762888908386,267.1340972185135,562.863278388977,259.8609387874603,539.3532335758209,207.49346315860748,457.0565164089203,266.3654834032059,400.0873625278473,264.78171944618225,414.9684190750122,204.68492209911346,58.13724619485097,70.56350001055345,FLEXED,FLEXED
408,8.16,532.8695297241211,267.13594794273376,562.8710567951202,255.36298155784607,539.3304884433746,203.2959133386612,457.15972781181335,266.0895109176636,400.36518573760986,260.0969731807709,415.843865275383,200.179360806942,67.75139057880301,74.0530358276969,FLEXED,FLEXED
409,8.18,532.861590385437,267.14673042297363,563.1674945354462,250.4218965768814,538.9513313770294,197.24442064762115,457.31926560401917,265.9366250038147,400.54889023303986,256.84830844402313,416.52396619319916,196.6493859887123,77.31681704237216,77.59105067012013,FLEXED,FLEXED
410,8.2,532.8617513179779,267.1394616365433,563.9806866645813,246.19360864162445,538.9598608016968,191.9704869389534,457.39501118659973,265.79768657684326,400.70732831954956,253.0849277973175,417.1804904937744,192.34013557434082,85.70514020301164,80.99173480112074,FLEXED,FLEXED
411,8.22,532.8881442546844,266.88961386680603,564.0177547931671,243.17625761032104,538.9781534671783,188.23443800210953,457.52971172332764,265.5960649251938,400.8365571498871,250.08820295333862,417.4616664648056,190.22132456302643,92.58668885578871,84.14035950812006,FLEXED,FLEXED
